customer_id,first_name,last_name,email,country,signup_date,segment
8faa2ae5-923c-4be4-8179-4ab69ff0fc9d,Douglas,Black,zbailey@example.com,Germany,2024-05-13,Regular
4842e248-ed25-4434-8444-70bc58cec5b5,Jonathan,Kerr,elliottrobin@example.net,Australia,2024-05-23,Regular
fe30ee77-6f78-4502-8b9a-e7da21882fba,Lisa,Johnson,sylvia00@example.net,Canada,2023-10-31,Regular
b879e920-41fd-47c9-87e1-4b7897a8a40e,Teresa,Parker,valentinecheryl@example.org,USA,2023-11-30,Regular
5b205556-286f-40a4-b1cd-81e2d5adf084,Tammy,Horton,allenregina@example.net,Japan,2026-02-06,Churned
69b02dbb-0ac3-4d91-a460-2fdd51064828,Tara,Garcia,robersonwilliam@example.net,France,2025-02-09,VIP
ef78e7d8-f537-41f8-9dfb-e911c2058108,Joanna,Allen,corycoleman@example.net,Canada,2024-09-06,Regular
157c7a16-c79d-4526-9f1f-ddae6bc5e41f,Daniel,Obrien,icaldwell@example.org,Brazil,2024-03-04,VIP
72f53814-21c1-466a-ab35-0973d0f52fb5,Samuel,French,colton66@example.com,Germany,2026-02-22,At-Risk
4789fd5b-919f-4d9f-ad34-1c7cc5b70ede,Maurice,Grant,jeremycoleman@example.net,Germany,2025-03-02,Regular
2772807b-8fc3-4378-974a-32ab775ac767,Ariel,Tapia,randalljohn@example.com,Singapore,2025-12-23,At-Risk
a497e2aa-8729-4a8e-bcb3-61d7df5dd1cc,Andrew,Keller,brittneypotter@example.org,Singapore,2024-02-13,Regular
dbd447fd-2a2b-4fba-8c5a-766b2a7e7b0b,Kimberly,Andersen,jonesdaniel@example.net,UK,2024-08-05,New
c14d2c6d-b0e3-4e3a-bb0d-aea6870e234c,Steven,White,qkelley@example.com,USA,2023-12-12,Regular
7086f267-8d77-4331-a297-31f6ba7f29c7,Kenneth,Walker,ferrelllevi@example.net,Singapore,2025-11-09,VIP
52040848-1f36-4149-af07-52da10aeb28d,Stephanie,Caldwell,josephmartin@example.org,UK,2023-10-05,VIP
c75eb80e-84de-4f15-86ab-7038723e7cf6,Larry,Harper,hardincynthia@example.net,Germany,2025-11-10,At-Risk
07e88db2-9f36-4004-bb7f-d130448de73d,Alan,Kennedy,derrickwallace@example.com,Japan,2024-01-23,Regular
58e1968a-6f54-4709-ab89-237e9debe525,Anna,Choi,wyoder@example.org,Brazil,2025-10-25,New
53e9e91b-b806-4fc1-8243-a007d7081f09,Dawn,Wallace,richardgonzalez@example.com,USA,2025-05-10,VIP
6c10089f-5575-42db-b74a-081069f654e0,George,Holmes,tsmith@example.org,France,2025-10-27,New
cfad69f5-f298-4691-bb79-394bf264454d,Anthony,Weber,ellenwood@example.org,Australia,2023-08-21,At-Risk
eb0c192d-bdbb-45f2-89e3-59e0315f4443,Richard,Lopez,annevega@example.net,USA,2024-05-19,Regular
316f0448-697b-4918-ad74-4bd5bb319dcf,Geoffrey,Castro,williamsjoan@example.org,India,2023-06-30,Regular
14d40d67-01ae-4bc2-b34a-dde9b7d852c0,Samantha,Christensen,adam28@example.net,India,2023-06-16,New
92750caa-ce1f-4af7-934d-0c393abe7ecc,William,Johnson,dawn95@example.com,Canada,2023-10-13,Churned
c4467131-c6a9-45e0-820c-e708cca78c03,Elizabeth,Turner,smithalejandro@example.com,Brazil,2023-08-12,At-Risk
a976b3ca-9fa5-4f34-8652-bf155ad9a866,Melissa,Evans,vherring@example.net,Singapore,2024-10-13,VIP
c89a89d6-144f-4318-a829-c5f4c494655a,Jacob,George,charles78@example.com,Germany,2023-09-06,New
4c2d63ad-e759-45d5-8f6a-8c50d8547e8b,Richard,Delgado,scott43@example.com,Brazil,2026-05-11,New
1bfce0aa-d9f9-4f28-b4c9-6cf1621732ac,Jimmy,Brown,dawn78@example.net,USA,2024-06-14,VIP
c2219235-f246-41af-b23f-a5ec30699227,Douglas,Cook,waltersmichael@example.com,Singapore,2026-01-02,Regular
72890891-e1b0-4213-843e-b3020ab7c865,Antonio,Williams,matthewthomas@example.net,Brazil,2024-01-05,Regular
4272fb63-abd4-46c4-9f49-a02ee75b3fae,Kimberly,Jimenez,brettromero@example.net,UK,2024-11-09,VIP
d69f30c8-ed4d-49af-83cf-6131e8e70888,Steven,Calderon,tami88@example.net,Australia,2026-03-30,Regular
ac7422b5-8c94-44ef-9a12-c930795f039d,Kelly,Williams,kimberly49@example.org,France,2025-02-07,Regular
18e7f0c7-09cc-4dcc-8830-cf46e83a4b7f,Diane,Mcdonald,douglas51@example.net,Singapore,2024-12-15,Regular
634b85f2-69bf-4ec3-823f-c99f5509bc3c,Janice,Lowe,melissaortiz@example.org,USA,2025-08-14,New
32d8b7fa-de03-4bf1-a04d-06056784333e,Jason,Anderson,kathleen04@example.com,India,2024-05-15,At-Risk
c4f2a1f0-9f56-4948-8c47-792365dd5d0b,Susan,Bennett,arichards@example.org,USA,2023-10-18,Churned
25a48950-f8c1-4662-a4d2-22c94ce1dab2,Jack,Caldwell,christopherbentley@example.net,France,2024-11-12,Regular
af7d5196-cb77-4078-b4c8-faf254cc5f13,Bradley,Martin,michaelrollins@example.com,Australia,2023-12-23,At-Risk
cc98cc45-058c-4217-9cda-2c096ce8ab48,Mark,Davis,stephanie91@example.net,UK,2024-02-10,VIP
6fbf7de9-723f-4cf5-a8e7-45a4a135bc08,Lisa,Perez,greenlaura@example.org,India,2025-04-30,New
149cd037-2cce-4607-83b3-277d3ecc8992,Steven,Richardson,kyle28@example.org,Japan,2025-12-27,At-Risk
0e88206f-6a3b-4362-a5cc-d9d53214f8a9,John,Jones,vsmith@example.org,Germany,2025-08-21,Regular
f7a2d62b-7e3a-4865-bc4d-88798ba068a0,Holly,Hutchinson,lwagner@example.org,Japan,2024-11-24,Regular
d980bba9-a99b-4995-9e1a-e227475f3bf9,Connor,Gibbs,asmith@example.com,France,2025-01-29,Churned
f521655a-7e6a-4adc-b80b-1de2d004840b,Pamela,Shelton,dominique68@example.com,Australia,2026-04-09,Regular
42ac06bd-e97d-4ab1-ae5b-9dc194fecc3d,Michael,Gonzalez,alexandermayo@example.net,UK,2023-07-02,Regular
721df38a-aa4b-4942-9bc2-98a5daf5d7dd,Stephen,Sullivan,nramirez@example.org,UK,2026-02-23,New
01a00bbb-b797-4101-8559-cebcdf65d552,Jaclyn,Anderson,wmccarty@example.net,Germany,2024-01-09,At-Risk
fef91476-97dd-4dc8-981c-139eb7e79070,Natasha,Gould,beckbrenda@example.com,France,2023-10-28,New
5dcb0128-33cc-4869-8690-ca53d8fb126e,Miranda,Hunter,elizabeth76@example.org,Singapore,2025-09-30,Churned
4bea9481-bad2-4c7d-a098-373e79497768,Matthew,Montgomery,mdavis@example.com,India,2023-06-16,Churned
525e7d66-3636-45a1-bda3-7ba2dab91bc6,Heather,Cook,ualexander@example.net,UK,2025-04-28,New
8243a089-1235-4927-8701-71a0dd7d326a,Elizabeth,Jones,sarahmckenzie@example.org,Japan,2023-11-29,Churned
a102d7a3-660d-4e14-a11e-9b9359a83cfc,Thomas,Coleman,ginamonroe@example.net,Australia,2025-11-14,VIP
4fcf5369-f3f7-4ee2-982d-2f9ed28a2ab3,Charles,Armstrong,susan01@example.net,Singapore,2026-03-07,Churned
19ba46ea-e0fa-472b-846e-c5eafddf88af,Lori,Buck,vjenkins@example.net,Canada,2026-04-27,Regular
58ba753d-14bd-4354-9cc4-797bf61f955a,Cathy,Ford,jrichardson@example.net,UK,2025-03-19,At-Risk
a09671e6-09bf-445f-a150-18999ebc17a1,Lydia,Bell,tyrone67@example.net,Australia,2025-12-19,At-Risk
b1bdf6e9-8c8a-4ca6-ae73-647f4b689ced,Cynthia,Davis,qhawkins@example.com,India,2023-06-16,Churned
44f1e830-71a4-4741-8d15-1cf1ba649a76,Betty,Orozco,aprilwhite@example.net,France,2024-12-05,Regular
ce2c843f-5844-4199-a87c-261724eca97c,Allison,Duarte,lauravelasquez@example.com,France,2025-11-06,Regular
9e1e5b29-32df-4683-a28f-06670164c1f2,Jessica,Patton,adam19@example.net,Germany,2024-08-08,Regular
a7ec3117-1e74-4cf9-b76d-b0a9b589dc64,Samuel,Anderson,singletonjoseph@example.com,UK,2023-08-26,VIP
2b29901d-8b57-466b-98e8-779589271aed,Vickie,Freeman,kdawson@example.org,Japan,2024-07-01,New
d03895ae-f1dd-4bc5-8feb-a561b18d9db3,John,Clark,zparker@example.net,Japan,2026-04-03,New
e2e96a32-8010-4085-96c8-b916f725bd18,George,Jones,lkaiser@example.org,Germany,2024-04-02,New
52204612-4a78-4ee7-a300-4823b853fc4e,Amanda,Watkins,vlyons@example.net,Germany,2023-10-31,New
f86c1f8b-5a89-498a-a3df-03975ecd7e76,Timothy,Velez,johnsonemily@example.com,Australia,2025-03-22,VIP
a0481459-c93f-486e-99c8-c017133542ae,Charles,Hernandez,redwards@example.org,Brazil,2023-12-22,Regular
2215f62b-6305-4638-8676-ca65f24a56ab,Stacy,Miller,scarroll@example.net,Japan,2025-07-24,Regular
0cf85062-fea1-4aa6-a9e9-26802ec4db2a,Timothy,Garcia,lwood@example.net,Australia,2026-01-31,Regular
a6aab725-fb6a-4808-a550-2afda8f17aba,James,Curry,kylesnyder@example.org,India,2025-01-28,Regular
decd786e-a960-471e-afd1-55fa6e7cf3de,Deborah,Wilson,vcummings@example.org,UK,2026-04-05,Regular
c9a6b388-9443-4a1f-bdc4-070b674d9272,Alexandria,Burgess,olivia76@example.net,Germany,2024-03-12,VIP
50230bc7-10ff-4cb3-8b65-9f5fa28df567,Jeffrey,Howard,gcannon@example.org,USA,2023-09-25,Churned
f3110647-99e9-4bf1-96dc-e997715ba653,Dillon,Adams,luis21@example.org,India,2023-11-04,Regular
c7d3b442-19c3-4310-9a0b-fc7eea022457,Matthew,Williams,robert87@example.net,Germany,2025-10-06,At-Risk
71d4d1ba-2495-4707-94e5-038338941394,Ellen,Gonzales,yangbianca@example.com,Canada,2023-09-01,Regular
5cf8595e-d591-4fd1-9bcf-386bedd0539a,Melissa,Herrera,waynerodriguez@example.com,Brazil,2025-05-10,At-Risk
ef4c658c-fc2c-40cc-bc42-a715f60af8e8,George,Jackson,vmorse@example.net,Brazil,2025-05-22,New
f7bb271e-0b95-486c-8786-a724e1d4fd37,Christopher,Sullivan,toni60@example.org,Brazil,2024-04-15,At-Risk
6504cc21-21a7-4ffa-9a19-c457be2acd35,Terrance,Wells,courtney92@example.org,India,2026-01-27,Regular
8b254ee2-09fb-4d22-bdb0-85823a3bcf46,Audrey,Ward,myersthomas@example.com,USA,2024-11-17,New
c92f53f5-bf8f-482f-ad28-789f8b392c03,Jennifer,Smith,khernandez@example.net,India,2025-11-21,At-Risk
9e301699-b594-4931-829d-dfcaab5aac7f,Mark,Ibarra,mooresamantha@example.org,India,2024-08-03,New
916ef424-a934-4834-99d0-f9a72d67e2b0,Andrew,Nicholson,gina18@example.com,Japan,2026-01-31,New
176abad4-b94d-40b8-9a70-3830b8d9fbcd,Christine,Burns,william45@example.net,Singapore,2024-03-10,New
efed6df4-d8cf-416e-be26-903663043a0d,Jennifer,Jones,joshua86@example.org,USA,2025-12-14,New
ac4f3104-00f2-4fc7-8a64-a4bda57e621a,Michele,Mcguire,zalexander@example.com,Brazil,2025-05-11,Regular
2f9e442c-c112-4526-a7ff-fb1f3351bad5,Carmen,Phillips,russellmcdowell@example.net,USA,2025-10-30,At-Risk
69b9903f-2517-4874-8423-2a8dde59a9c8,Paul,Garrett,sbrown@example.net,Germany,2025-04-10,New
1eab825a-a077-4408-991d-d8a815a697c6,Parker,Garcia,ryanobrien@example.com,India,2023-12-02,Churned
ceb18cb6-0ac3-418b-a2bb-c455b5ab2dbe,Daniel,Armstrong,bphillips@example.com,USA,2024-05-27,New
3ea3e1c2-5b35-4897-a492-c7dab901a798,Christina,Mitchell,fmaxwell@example.org,Singapore,2025-08-03,At-Risk
7bd4e4f7-1c97-48ea-bf68-b81a951e5ce7,Kari,Schmidt,smithdonald@example.org,USA,2025-08-19,Regular
24e0ce98-96a9-4a15-89d5-367261af3836,Nicole,Horn,bullockchristopher@example.org,Brazil,2025-02-28,Regular
eda8a9b2-81b7-4a28-acac-6b017876d5e7,Michelle,Williams,acherry@example.net,France,2024-09-30,At-Risk
0934055b-fc2d-49a4-b89d-0d8455d9eb91,Mary,Waters,priscillarivera@example.net,France,2026-02-20,Regular
8cad1fbe-95c9-41ed-8500-93970226e8fc,Nicholas,Parks,monicasanchez@example.net,India,2025-04-07,Regular
1984aca2-22a5-43b5-b831-529ddb25fca2,Meagan,Lee,sanchezapril@example.net,USA,2026-04-09,New
6a9a3322-be4d-4cff-bb3d-3e05e42f68c0,Wesley,French,astewart@example.com,UK,2024-09-22,Regular
53d4c4ce-d4f2-4395-bdff-9b676ea3e8e7,Eric,Ramirez,kenneth69@example.com,Brazil,2023-12-10,VIP
e7ffaee3-55a6-4588-b513-b730710a3ac0,Lindsey,Byrd,christian96@example.org,Singapore,2023-07-30,Regular
d239ed76-e413-4e7d-affb-cf4d15f4d4c6,Jason,Johnson,ortegajohn@example.com,Japan,2024-10-01,Churned
da3423a4-b7c5-43ba-8ee3-a424eaf36005,Sarah,Murray,gdoyle@example.org,Singapore,2024-12-21,Regular
a3a12bdd-ea4a-47e6-b492-a2b79de74ffc,James,Moore,gshelton@example.com,India,2025-07-22,Regular
b23bf590-706d-4b46-962a-907e2983271c,Carol,Chapman,mendozakyle@example.net,USA,2024-05-28,Regular
a12b9c64-5ad3-4c9b-ba80-0ddd834c6947,Trevor,Bowman,josephcarroll@example.org,Japan,2024-04-01,At-Risk
56e5eeb6-86f0-4881-b6ea-15793c3c205a,Robert,Gates,luissosa@example.org,Germany,2025-12-07,At-Risk
a83fef32-b0bf-490d-aad1-303709c67f25,Richard,Duffy,thomas52@example.org,Canada,2024-04-23,Regular
ffc73f12-59e9-42e9-ade5-43c1300e8ced,Steven,Barber,garciarebekah@example.net,UK,2026-02-19,At-Risk
1e06dda3-c877-4905-ba0e-34d417105b2a,Donald,Edwards,clifford56@example.net,Canada,2025-10-24,VIP
7fbee80f-ebcd-4d23-a49b-6ab24bb3c5fd,Debra,Ho,hannahchristensen@example.com,Brazil,2025-04-27,New
900630ef-bfd3-4218-b874-1a3b5e44ab77,Kevin,Eaton,karen79@example.com,Canada,2025-06-11,New
c2628a99-22fe-4ec7-95ba-b1034d3b06e9,David,Johnson,gvargas@example.org,India,2024-02-17,At-Risk
00903f39-ecc3-4db4-be8b-6fb4d28c0db0,Marcus,Hess,gweber@example.net,Singapore,2023-09-05,New
6d17b9fe-6b9c-4406-ab48-dacde947a522,Peter,Mccormick,joseph94@example.org,UK,2024-11-18,Regular
fc377a9c-385f-4491-a391-76b75fe3865a,Breanna,Smith,steven52@example.net,India,2023-10-18,VIP
99d7ab25-1cbf-4c3a-82f2-49c33ddc0d64,Mary,Cook,christopherramirez@example.com,UK,2023-06-15,Churned
b4e0d79e-d983-4c0a-9339-e866a1a36291,David,Mendoza,wperez@example.com,Japan,2024-04-18,At-Risk
6cf0b354-8aa0-4cf1-97f3-d73e96a21c6c,Brandon,Lara,wintersdaniel@example.com,UK,2025-05-14,Regular
51cd8325-1bde-4a1f-a518-8122ca6b7410,Jill,Hogan,gatessusan@example.com,UK,2025-02-19,Regular
6ff839c3-02a1-4220-b613-c4c5bc5d9d27,Jasmine,Baker,jeremymiranda@example.net,USA,2025-08-04,Regular
fe620d98-bda9-46ba-8423-7ec00ac09f2d,Candice,Becker,grace94@example.org,France,2024-10-08,At-Risk
35674b44-a4e4-4631-b5fb-1185cef19cf6,Amanda,Ferguson,jason38@example.org,Brazil,2025-12-09,Regular
2b907941-2926-4c42-be9e-0eff4e3d14bb,Miranda,Boyd,xkim@example.org,UK,2025-06-25,Regular
3e0d1846-6dd9-45a5-aab7-3e8a265c145f,Donna,Gonzalez,kimberlycervantes@example.com,UK,2024-04-06,Churned
23f16ecb-0863-4ded-a454-2d59d2064d5c,Sharon,Daugherty,bernardmonica@example.org,USA,2023-09-26,New
f41356cb-a681-4f1a-b988-eba6119c1025,Danielle,Pollard,jhanson@example.com,France,2023-09-10,VIP
adaa31ed-1bfb-4093-837f-f780701401b9,Robert,Klein,joe99@example.net,Brazil,2023-09-13,At-Risk
d3382786-dccb-4942-a5f5-61022f742a4c,Dana,Campbell,susan16@example.com,Singapore,2024-06-10,At-Risk
acb95d58-694e-4f7c-a985-d4d9fc5e5a63,Erica,Harris,davidyates@example.net,Japan,2025-04-28,At-Risk
8f104f4a-bd55-4254-920f-ea6e0b40d3f8,Jennifer,Neal,fdavis@example.com,Germany,2023-10-13,Regular
141f47bd-3a18-4573-831a-87bca2b1c082,Felicia,Lin,johnsonmatthew@example.org,Brazil,2025-02-05,Regular
907e1bb3-1cb3-4ebb-ab93-99e883f62c86,Martin,Potter,vchandler@example.net,Brazil,2026-03-30,VIP
47d3307e-f0f0-4c30-a769-3a5de110f5cc,Erik,Vargas,travis28@example.net,Japan,2025-01-13,VIP
d41d9489-a314-4d7d-81d1-ca9038b9d3f3,Edwin,Fritz,dianamorris@example.org,Singapore,2025-11-01,Regular
223c0438-5016-4f1a-8204-6fb79ef5dc46,Heather,Hernandez,carolynleach@example.net,Singapore,2025-07-25,At-Risk
5ae8f74e-74c4-4a43-bfb1-a39093297f6f,Douglas,Lucas,zmoss@example.net,Germany,2025-05-11,VIP
f115a8c1-aceb-4e91-a29e-546817b34a6f,Ashley,Osborne,rollinsdennis@example.org,UK,2025-06-28,VIP
9e72a0d7-ab25-448e-8e22-6a9e1feaa1ce,Kelly,Walton,christopherleach@example.net,Australia,2026-03-11,VIP
f0383c6d-33f1-4490-a3ca-226343d973e4,Michelle,Johnson,leah34@example.net,USA,2024-02-09,New
ca6febc6-2fdd-415a-bbf2-7ed49a545f68,Kim,Banks,juliehernandez@example.com,Japan,2024-06-24,Regular
71763e66-dc94-47c6-9a3e-2c66d9c00b67,Vanessa,Sanders,reeveskimberly@example.com,Canada,2025-02-25,VIP
b471ab74-c020-4583-9237-4436ed857d19,Tracey,Rose,michaelmatthews@example.com,India,2025-04-02,Churned
0d97087c-b833-4bd8-80a7-39bb8f39612d,Dustin,Guzman,williamriggs@example.net,UK,2024-01-16,New
3102cc0a-7abb-4f4f-8d6b-7b5a81ffb92d,Chelsey,Fox,louisbrown@example.org,Japan,2025-10-11,New
40af1764-51d7-4d6e-bdb6-07a0543732eb,Larry,Copeland,frenchamy@example.org,Japan,2025-11-04,New
f45dbf92-4a1b-4f18-a053-364fe70dbf78,Julie,Miller,catherine82@example.net,Singapore,2024-05-15,Regular
2bee56d7-c713-4e9d-9bb8-31c51ad57013,Tammie,Harrison,frankdiane@example.net,Brazil,2025-03-17,At-Risk
d02819b4-4e6d-4714-bf05-811bd9418e3c,Teresa,Roberts,tmcdonald@example.com,Australia,2023-10-04,Churned
ca848865-d20c-4444-ad63-7a107eb4a66d,John,Smith,ohobbs@example.com,Canada,2024-04-13,At-Risk
74bd11e7-9f36-4373-97d8-1d24a8e921f8,Steven,Lopez,shelbywatson@example.com,Australia,2024-10-25,Regular
eaf416a5-3dd9-4879-824d-b5507e8d56ca,Victor,Ware,mbrown@example.net,India,2023-12-10,At-Risk
b81012e4-7df6-46fe-82e7-8e24bec784df,Jessica,Cooper,smithrobert@example.org,India,2025-07-07,At-Risk
a0f21978-9b98-4df2-86a5-c761868c512a,Andrea,Jones,adam96@example.org,Canada,2024-09-19,Regular
dd555b01-dcc5-4f26-a85c-13edc7190d9c,Barry,Clark,johnsonjacob@example.net,UK,2024-09-04,Regular
48b517dd-d06d-4c7d-99d6-88b5b349d7f6,Rebecca,Shepard,jamessherman@example.net,France,2023-09-18,Regular
0d63c40f-3453-40ac-9aec-cfd09a93c656,Angela,Woods,richard94@example.com,India,2025-08-26,New
8da8804b-3dcf-42d6-8712-82f279f6b364,Mariah,Jackson,jamesgriffin@example.com,Germany,2026-02-26,New
635c4aaf-fcbe-4c7e-98f5-3884d4400d50,Sarah,Chavez,karnold@example.net,Canada,2025-11-10,New
cee56ffd-28d4-4fec-be47-16b6bb130e84,Stephanie,Vega,colemanchristine@example.com,Singapore,2026-01-20,Churned
78a9d6cd-89bd-4f7b-9958-87cea9c064e3,Melinda,Martin,cortezkelsey@example.com,Brazil,2024-08-31,At-Risk
06705283-cede-4195-adc9-232ffb514397,Jessica,Vang,matthew88@example.org,Japan,2026-03-31,Churned
5632fdf6-2eb5-406f-a457-967af44921cf,Robert,Vang,joe01@example.net,France,2024-10-05,Regular
57722078-e523-4a68-b75b-30ca72532fcc,Karen,Alvarez,nicole73@example.com,Australia,2025-04-26,Regular
507f7ee5-ff22-457d-b7e1-6310062267e5,Mikayla,Manning,christopher96@example.net,Japan,2025-06-06,Churned
c25309b2-29f2-4bce-9677-61e28e60206a,Stacey,Mckinney,ystewart@example.org,Australia,2025-10-17,Churned
a6a8a2e0-d8b0-4896-992d-9d7b3b338e84,Julia,Miller,fcarroll@example.com,Japan,2024-10-02,New
80af1642-4da9-4c33-b236-422b36bcd340,Amy,Wright,savagehunter@example.org,Singapore,2024-02-03,At-Risk
2918da7f-64d0-432c-933f-bb8307cfa442,Michael,Morton,olittle@example.net,Brazil,2024-08-23,Regular
553050eb-ec0a-4d8d-816d-faedc52af78d,Lori,Davis,lamrandall@example.org,UK,2023-07-16,At-Risk
af25455f-8f9a-4ec1-b98b-ab19eb1c8a3d,Paul,Carroll,richardskathleen@example.net,Germany,2026-05-02,At-Risk
0f137c70-7845-4489-af3e-87a56f26d0b2,Meredith,Conner,zimmermangerald@example.net,Germany,2024-05-05,VIP
7a51ec0c-f540-4232-8a51-fddb31aef518,Shelby,Wyatt,jonesjustin@example.net,USA,2024-09-03,Regular
73c22ff5-51a2-4330-96d5-0fa1a443053c,Amanda,Macias,wbautista@example.com,Canada,2025-10-05,At-Risk
cdcea81d-f6e1-44f4-b8b2-fe52cb75b746,Lisa,Curtis,jason42@example.net,Germany,2024-03-30,At-Risk
e9319b66-8990-41ab-9a56-084341d0a47c,Joanne,Castillo,martinjoshua@example.com,India,2025-06-16,Regular
88e68602-bddf-4445-8ccb-4ac7c2aa5b40,Jamie,Bowman,mahoneylori@example.org,Australia,2024-03-23,Regular
51dfc85b-e9ff-4e99-8aee-891bb6823d65,Keith,Smith,colin65@example.com,Germany,2024-01-18,VIP
6b618c4f-1d6f-4aa1-9692-4e6eb45cbbc0,Mackenzie,Parks,nross@example.com,Germany,2023-07-12,New
3e1a4a92-e32a-44f1-a202-d418a6bf2f07,Tasha,Gonzalez,cartermatthew@example.com,France,2024-08-23,At-Risk
ec817063-c3d6-4f14-b780-9935b05ea012,Joseph,Snyder,danielleparker@example.org,France,2025-03-25,Regular
ad493439-74af-40e3-8943-119ba2f1f096,Courtney,George,wmonroe@example.org,Singapore,2026-04-28,Regular
a11e82ff-65f0-49eb-a3fc-ed2189457cc8,James,Bartlett,vsmith@example.org,USA,2025-02-13,Regular
4a6e4c5f-968e-4008-bac8-f4c008a1fc91,Jessica,Bell,nancyvance@example.com,Australia,2023-09-23,Regular
152c4315-0dbe-42bf-be47-9f6e9745b80d,Brittany,Roman,michaelschultz@example.com,Japan,2023-06-13,New
76f83c38-92da-442d-ab60-b82efe226ff0,Russell,Green,heatherkim@example.com,USA,2025-03-02,At-Risk
1c238b1e-540c-42ea-b2f3-ca4f70760937,Anthony,Hensley,fisherjoseph@example.com,Germany,2024-03-15,Regular
b6e96f80-117f-45c8-80dc-bb553707d341,Lisa,Palmer,mark48@example.org,Australia,2024-04-17,Churned
6dc5769f-3dc0-4714-94f5-e64e4af5cd1b,Kevin,Wallace,dgraham@example.net,Brazil,2023-07-15,Churned
b1e458e7-e435-4ba0-a3c0-a39bbc51582d,David,Gates,joshuarivera@example.com,USA,2026-04-16,New
db668938-e175-44ba-be89-a36690a39b1f,Kristin,Lee,millersergio@example.com,Brazil,2024-02-07,Regular
4e1d4e84-db98-47e9-8de1-5e24f8bfd552,Jessica,Tucker,lwallace@example.net,Brazil,2024-05-13,At-Risk
086e01cc-4dd9-427f-a9bf-c8a0b792221f,Jesse,Khan,vanessawong@example.org,Singapore,2025-07-14,At-Risk
49fd6648-a898-4171-8baa-18e9a7aaa897,Jamie,Alexander,melissahill@example.net,Brazil,2026-02-19,At-Risk
1656f22d-958f-4628-b1ac-342a237c5938,Terri,Sanders,rachel73@example.org,India,2024-06-05,Churned
2c36ba4c-9aaa-45fe-bea1-e9cf66a33c4e,April,Miller,micheal82@example.com,USA,2025-03-22,At-Risk
2187dd6c-7b3d-489f-b0b9-da0f66a16fbd,Alex,Williams,austinwatson@example.org,France,2024-01-13,New
f2c69649-8637-4f9a-8993-ce369879f339,Shawn,Mercado,cohenlindsey@example.org,Australia,2025-01-29,New
cda6268b-a6dc-4394-85a6-d7dbc16ef351,Denise,Moyer,kelly64@example.com,USA,2023-11-08,Regular
a6f0e89a-360c-4354-a002-3a768aa578b5,Stephanie,Kirby,lopezmadison@example.net,Australia,2026-03-28,At-Risk
fca4df01-6219-4a30-8faa-b10d021dbe48,Jim,Cervantes,amiller@example.net,Australia,2024-09-01,VIP
bd3cbbb6-415e-4d89-bd6c-57a53574eab7,David,Pearson,mitchellrichardson@example.net,UK,2024-07-22,Regular
c0abde51-11f0-400b-9673-1e10d3196fd3,Katherine,Snyder,stephen64@example.com,USA,2024-05-13,Regular
530b1ece-578a-4dd5-8c53-1063f30989d9,Shawn,Pratt,dustin52@example.org,India,2025-09-02,New
a85f4151-e44a-404a-9b1a-6bb3e3062932,Gabriella,Flores,andrea06@example.com,UK,2024-02-03,New
c04650ca-91b8-4119-acdf-53bb7404cb9c,Eric,Hernandez,hjordan@example.net,India,2025-12-01,Regular
4b1ff10c-18bd-446d-974c-9b2d7fbfad91,Roger,Jones,timothyreed@example.net,Canada,2023-10-16,At-Risk
a24bb4dd-e18d-411b-8227-9e5b28eedf6c,Kari,Mason,michelewatson@example.net,France,2024-05-14,At-Risk
60e1610a-ac5d-420e-b7a3-8da4737f78e3,Adam,Reyes,cherrybianca@example.net,Australia,2023-08-17,At-Risk
7d5c8e31-6c1d-4e2a-8420-5a0fdbbae8fd,Mark,Montgomery,rhodessusan@example.com,France,2025-12-22,Regular
5e184600-8db1-4feb-8e4c-6a3148488c14,Joseph,Fuller,harveystephanie@example.com,Brazil,2025-03-16,At-Risk
543852e7-c981-4e9a-99a5-3ae7fc81fc1f,Denise,Hampton,thompsonamy@example.com,Australia,2024-07-02,Regular
df3a4f9c-5ee6-44a3-ad27-053838437242,Natalie,Fernandez,dpeterson@example.org,France,2024-10-16,Regular
358a993a-dd3c-41cf-a1aa-c8276586774b,Megan,Collins,mary63@example.net,France,2025-09-22,Regular
2e6ea8fd-8645-4c65-b401-64b4aab2868b,Matthew,Larson,patricia64@example.org,Australia,2023-07-27,At-Risk
332c59ad-b0f6-44ec-9f75-19137c59464d,Michael,Pearson,frank87@example.net,Germany,2024-03-14,Churned
9640602a-1ce9-43a7-bd76-e3beef687b8e,Amy,Allen,arthur63@example.net,Brazil,2025-02-21,New
8e8fefa5-b58f-44e4-b64e-2166bfb07152,Jared,Mcmahon,jterry@example.net,Brazil,2025-09-26,Churned
5f739fce-21aa-4385-8677-42cca986ba86,Melissa,Stanley,chowell@example.com,UK,2024-09-05,Regular
0d217266-04fb-41b2-8ab3-0a91ca28fba7,Breanna,Huff,stevennewman@example.net,Brazil,2025-08-25,At-Risk
4ab7e5f4-9b90-4150-a84d-d953d406e2ec,Abigail,Cross,bassgregory@example.com,Singapore,2024-12-12,Regular
ddf0e919-593a-4ee1-8c37-dcd2c2f6051f,Benjamin,Adams,coxsarah@example.net,Australia,2024-08-26,Regular
c661d47d-72c3-40e3-b923-25fa56322b8f,Daniel,Vargas,guerraroy@example.net,Canada,2025-09-13,At-Risk
